conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1905939051225784637,Sat Mar 29 17:05:34 +0000 2025,0,@InfoJktCom Mudik lancar pasokan BBM aman! Terima kasih Pertamina yang selalu siap siaga.,1906029982478180391,,InfoJktCom,in,,0,0,0,https://x.com/undefined/status/1906029982478180391,1728456157981745152,
1905939663787053306,Sat Mar 29 17:04:52 +0000 2025,0,@LahrianSyahilla BBM aman perjalanan nyaman! Percaya sama Pertamina buat mudik bebas khawatir.,1906029803016524198,,LahrianSyahilla,in,,0,0,0,https://x.com/undefined/status/1906029803016524198,1727300298148884480,
1905939982860308606,Sat Mar 29 17:04:06 +0000 2025,0,@Seputar_Energi_ Gak perlu khawatir kehabisan BBM Pertamina siap 24 jam buat mudik makin lancar!,1906029612905476227,,Seputar_Energi_,in,,0,0,0,https://x.com/undefined/status/1906029612905476227,453342195,
1906021169515696621,Sat Mar 29 16:30:33 +0000 2025,0,Kenapa beli bbm di pertamina selalu g pas sama yg dibeli? Tadi sore aku beli pertalite 25rb karna udh penuh jadi 19.600 uangnya 50rb terus Kembaliannya 30.000 g 30.400 terus isi BBM nya kenapa g di pas in aja jadi 19.500 atau 19.000,1906021169515696621,,,in,,0,0,0,https://x.com/undefined/status/1906021169515696621,1237204269461172225,
1905939051225784637,Sat Mar 29 16:09:55 +0000 2025,0,@InfoJktCom Mantap! Lebaran aman BBM lancar berkat Pertamina,1906015978372423927,,InfoJktCom,in,,0,0,0,https://x.com/undefined/status/1906015978372423927,1455715300024881152,
1905939982860308606,Sat Mar 29 16:05:53 +0000 2025,0,@Seputar_Energi_ Nggak perlu khawatir kehabisan BBM Pertamina selalu ada buat pemudik,1906014961580814518,,Seputar_Energi_,in,,0,0,0,https://x.com/undefined/status/1906014961580814518,1422751131466309632,
1906014505001460023,Sat Mar 29 16:04:04 +0000 2025,0,Pertamina Turunkan Harga BBM Non-Subsidi Mulai 29 Maret 2025 https://t.co/aV2ClgoyOd,1906014505001460023,,,in,,0,0,0,https://x.com/undefined/status/1906014505001460023,224204467,
1906013864799727911,Sat Mar 29 16:01:32 +0000 2025,0,Pertamina Cek 6.198 SPBU Pastikan Kualitas dan Kuantitas BBM https://t.co/Ron4PfgLsb,1906013864799727911,,,in,,0,0,0,https://x.com/undefined/status/1906013864799727911,546123555,
1905968185397903796,Sat Mar 29 13:00:01 +0000 2025,0, Khusus di momen mudik Lebaran ini kami memberikan hadiah spesial dengan menurunkan harga BBM nonsubsidi ujar Pelaksana tugas (Plt) Direktur Utama Pertamina Patra Niaga Mars Ega Legowo Putra dalam keterangan resmi Sabtu (29/3). https://t.co/zE80JVWqeK,1905968185397903796,,,in,,0,0,0,https://x.com/undefined/status/1905968185397903796,68930552,
1905965142287990919,Sat Mar 29 12:47:55 +0000 2025,0,Program Mudik Nyaman Bersama Pertamina menawarkan layanan 24 jam untuk memastikan perjalanan pemudik tetap lancar dan aman. Dengan adanya motoris BBM yang siap membantu di jalur mudik. https://t.co/APkFIy8vHH,1905965142287990919,,,in,,0,0,0,https://x.com/undefined/status/1905965142287990919,764899337415438336,
1905963072562377191,Sat Mar 29 12:39:42 +0000 2025,0,Update Harga BBM @pertamina Per 29 Maret 2025 Pertalite : 10.000 Pertamax : 12.500 Pertamax Turbo : 13.500 Pertamax Green : 13.250 Bio Solar : 6.800 Dexlite : 13.600 Pertamina Dex : 13.900 Note : Harga Tertera Untuk Wilayah Jateng &amp; DIY,1905963072562377191,,,in,,0,0,0,https://x.com/undefined/status/1905963072562377191,1177967862880718848,
1905962884422901997,Sat Mar 29 12:38:57 +0000 2025,0,Jelang Lebaran dari Pertamina : Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/hDBBQzvh0G ....,1905962884422901997,,,in,,0,0,0,https://x.com/undefined/status/1905962884422901997,1483452624582381569,
1905962771730276569,Sat Mar 29 12:38:30 +0000 2025,1, Kabar Gembira! Harga BBM Non-Subsidi Turun Jelang Lebaran Buat #SobatMudik dan pengguna kendaraan pribadi PT Pertamina Patra Niaga resmi menurunkan harga BBM non-subsidi mulai 29 Maret 2025! Penurunan ini berlaku untuk Pertamax Series &amp; Dex Series sebagai hadiah https://t.co/ZJYL4x4lxx,1905962771730276569,https://pbs.twimg.com/media/GnNXCRfaYAAwyXx.jpg,,in,,0,1,0,https://x.com/undefined/status/1905962771730276569,46693036,
1905962449779765415,Sat Mar 29 12:37:13 +0000 2025,1,Jamin Pasokan BBM dan LPG Pertamina Berkolaborasi dengan Lantamal VI https://t.co/RU0s2DNHO7 #TNIProfesional #indonesia #IndonesiaGelap #makassar #TolakRevisiUUTNI #TolakRUUTNI #TolakUUTNI #TolakDwifungsiABRI #CabutUUTNI #IdulFitri https://t.co/BkEvPrbGst,1905962449779765415,https://pbs.twimg.com/media/GnNWsE3bgAA8Fii.jpg,,in,,0,0,0,https://x.com/undefined/status/1905962449779765415,708292450981322753,
1905958640776864153,Sat Mar 29 12:22:05 +0000 2025,0,Program Mudik Nyaman Bersama Pertamina menawarkan layanan 24 jam untuk memastikan perjalanan pemudik tetap lancar dan aman. Dengan adanya motoris BBM yang siap membantu di jalur mudik. https://t.co/SVQpCsEX6M,1905958640776864153,,,in,,0,0,0,https://x.com/undefined/status/1905958640776864153,841037393117421568,
1905952963639791874,Sat Mar 29 11:59:32 +0000 2025,2,Kado Lebaran 2025 Pertamina Harga BBM Nonsubsidi Turun per 29 Maret #Ad https://t.co/IxBihMSjJ3,1905952963639791874,,,in,,1,0,0,https://x.com/undefined/status/1905952963639791874,17128975,
1905944700349227475,Sat Mar 29 11:26:41 +0000 2025,0,Asik harga BBM Pertamina turun menjelang lebaran 2025. Cek daftarnya di sini. #Pertamina #HargaBBM #HargaBensin #Mudik2025 https://t.co/Tepm3ZiH00,1905944700349227475,https://pbs.twimg.com/media/GnNGlBib0AA0JLK.jpg,,in,,0,0,0,https://x.com/undefined/status/1905944700349227475,1817863443774668801,
1905940500399415331,Sat Mar 29 11:10:00 +0000 2025,0,Pertamina Resmi Turunkan Harga BBM Cek Daftarnya! https://t.co/1lS3qJLC2w,1905940500399415331,,,in,,0,0,0,https://x.com/undefined/status/1905940500399415331,1873638970317500416,
1905932561890889772,Sat Mar 29 10:38:27 +0000 2025,0,PT Pertamina Patra Niaga Subholding Commercial &amp; Trading PT Pertamina (Persero) memutuskan untuk menurunkan harga Bahan Bakar Minyak (BBM). https://t.co/v6HOzLv2Qa,1905932561890889772,,,in,,0,0,0,https://x.com/undefined/status/1905932561890889772,1738256529462341634,
1905932122361385046,Sat Mar 29 10:36:43 +0000 2025,0,[HOAKS] TAUTAN VOUCHER BBM DARI PERTAMINA DALAM RANGKA MUDIK 2025 https://t.co/XslrJ6U8Pg https://t.co/u7Zl2KdizR,1905932122361385046,https://pbs.twimg.com/media/GnM7KjBa0AA63_j.jpg,,in,,0,0,0,https://x.com/undefined/status/1905932122361385046,1879385086392774657,
1905924270808498510,Sat Mar 29 10:05:31 +0000 2025,0,Pertamina Turunkan Harga BBM Non-Subsidi Jelang Lebaran Cek Daftar Terbaru! https://t.co/UXF8HjTIoP,1905924270808498510,,,in,,0,0,0,https://x.com/undefined/status/1905924270808498510,1881293726091542528,
1905922895156805666,Sat Mar 29 10:00:03 +0000 2025,3,Apresiasi Menjelang Lebaran dari Pertamina: Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/jkV05ip0cq,1905922895156805666,,,in,,0,0,0,https://x.com/undefined/status/1905922895156805666,71436318,
1905920796268364115,Sat Mar 29 09:51:42 +0000 2025,0,Pertamina Beri Kado Lebaran Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/Ks2yA4VOmQ,1905920796268364115,,,in,,0,0,0,https://x.com/undefined/status/1905920796268364115,1272427767942926337,
1905914372658172410,Sat Mar 29 09:26:11 +0000 2025,18,Kado Lebaran dari Pertamina: Harga BBM Non-Subsidi Turun Mulai Hari Ini 29 Maret 2025 https://t.co/HD1qQ6KpyI,1905914372658172410,,,in,,1,1,18,https://x.com/undefined/status/1905914372658172410,887743587579944960,
1905914086283726924,Sat Mar 29 09:25:02 +0000 2025,0,Pertamina Beri Kado Lebaran Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/tOzK8B74Uy,1905914086283726924,,,in,,0,0,0,https://x.com/undefined/status/1905914086283726924,1272427767942926337,
1905909817530786057,Sat Mar 29 09:08:05 +0000 2025,0,Pertamina Resmi Turunkan Harga BBM Non Subsidi Mulai Tanggal 29 Maret 2025 https://t.co/F9YdZerG08,1905909817530786057,,,in,,0,0,0,https://x.com/undefined/status/1905909817530786057,823779030767833088,
1905907531890754022,Sat Mar 29 08:59:00 +0000 2025,4,Mukhtarudin Minta Pertamina Intensifkan Kerja Satgas RAFI Untuk Awasi Distribusi BBM Selama Lebaran #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/J9E4nlteWk,1905907531890754022,,,in,,0,0,33,https://x.com/undefined/status/1905907531890754022,721898354502930433,
1905905815950963067,Sat Mar 29 08:52:11 +0000 2025,0,Pertamina Patra Niaga Turunkan Harga BBM Nonsubsidi Jelang Mudik Lebaran 2025 https://t.co/YZJDBeOmNu @AidilAKBAR,1905905815950963067,,,in,,0,0,0,https://x.com/undefined/status/1905905815950963067,1731964323566845952,
1905810177108099503,Sat Mar 29 08:45:54 +0000 2025,2,@feroferraferri Inilah efeknya bbm dr @pertamina dioplos jd Polisipun hrs merazia utk memastikan bhw bbmnya murni tdk dioplos @DivHumas_Polri @ListyoSigitP cc mak @KaredokLeunca__ @feroferraferri @Jokond0,1905904237982150919,,feroferraferri,in,,0,0,0,https://x.com/undefined/status/1905904237982150919,1741650995313295360,
1905902067476050213,Sat Mar 29 08:37:17 +0000 2025,0,Pertamina Patra Niaga memastikan stok BBM dalam kondisi aman dan mencukupi kebutuhan masyarakat selama masa mudik https://t.co/TiokzJM8A8,1905902067476050213,,,in,,0,0,0,https://x.com/undefined/status/1905902067476050213,1404018642,
1905896459234652435,Sat Mar 29 08:15:00 +0000 2025,0,Pertamina Turunkan Harga BBM Non-Subsidi Jelang Lebaran 2025 https://t.co/avo1JtiMmo,1905896459234652435,,,in,,0,0,0,https://x.com/undefined/status/1905896459234652435,1700208052811739138,
1905895395999506600,Sat Mar 29 08:10:46 +0000 2025,0,Pertamina Turunkan Harga BBM Jelang Lebaran Pertamax Jadi Rp 12.500 per Liter https://t.co/rGt5o5oBjz,1905895395999506600,,,in,,0,0,0,https://x.com/undefined/status/1905895395999506600,1723561656578686976,
1905892585560031596,Sat Mar 29 07:59:36 +0000 2025,0,Denyut Energi Pertamina di Arus Mudik Lebaran: Tersemat Kisah Inspiratif Alwi Sang Motoris Lebaran https://t.co/i2UBaSviMr #MotorisPertamina #BBM #PertaminaPatraNiaga #PertaminaEnduroVR46RacingTeam #Cirebon #LebaranLiburanTraveloka #mudiknyamanrakyatsenang #MudikLebaran2025,1905892585560031596,,,in,,0,0,0,https://x.com/undefined/status/1905892585560031596,1337831150287384576,
1905890230428918191,Sat Mar 29 07:50:15 +0000 2025,0,Hadiah Lebaran dari Pertamina: Harga BBM Non-Subsidi Turun Mulai 29 Maret https://t.co/UdaOWcUoNd,1905890230428918191,,,in,,0,0,0,https://x.com/undefined/status/1905890230428918191,135795460,
1905875761879568591,Sat Mar 29 06:52:45 +0000 2025,0,Selain memberikan harga yang lebih terjangkau lanjut dia Pertamina Patra Niaga juga menjamin stok BBM tersedia dalam kondisi aman dan mencukupi untuk memenuhi kebutuhan masyarakat selama masa mudik dan perayaan Idul Fitri 2025. #PertaminaPatraNiaga #TurunkanHargaPertamax https://t.co/X4UB9AzzHi,1905875761879568591,https://pbs.twimg.com/ext_tw_video_thumb/1905875643642130432/pu/img/rcm2jaxs4F6YBa3_.jpg,,in,,0,0,0,https://x.com/undefined/status/1905875761879568591,2421788773,
1905873863264858113,Sat Mar 29 06:45:13 +0000 2025,1,PT Pertamina Patra Niaga Subholding Commercial &amp; Trading PT Pertamina (Persero) menurunkan harga bahan bakar minyak (BBM) nonsubsidi pertamax series dan dex series mulai hari ini Sabtu (29/3/2025) Pelaksana tugas (Plt) Direktur Utama Pertamina Patra Niaga Mars Ega Legowo https://t.co/LbqPFSFKTa,1905873863264858113,https://pbs.twimg.com/media/GnMGKqKbIAAIdRN.jpg,,in,,0,0,0,https://x.com/undefined/status/1905873863264858113,121640063,
1905871401128702120,Sat Mar 29 06:35:26 +0000 2025,14,PT Pertamina (Persero) melakukan penyesuaian harga jual bahan bakar minyak (BBM) non-subsidi atau atau jenis bahan bakar umum (JBU) yang berlaku mulai Sabtu (29/3/2025). . Semua jenis BBM non-subsidi Pertamina mengalami penurunan harga yaitu Pertamax Pertamax Turbo Dexlite https://t.co/dzMR9JQY0h,1905871401128702120,https://pbs.twimg.com/media/GnMD6ofbYAA-PnU.jpg,,in,,1,2,4,https://x.com/undefined/status/1905871401128702120,58880688,
1905868315257700527,Sat Mar 29 06:23:10 +0000 2025,0,Mantap! Harga BBM Pertamina Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/Asn7Qm1B0O,1905868315257700527,,,in,,0,2,0,https://x.com/undefined/status/1905868315257700527,847372542830444544,
1905863238044250530,Sat Mar 29 06:02:59 +0000 2025,0,Patria niaga upaya pencitraan dintengah kasus Korupsi TSM oplosan BBM biar Publik tensi ngambuknya turun @pertamina @knpiharis @Hermansiregar15 @msaid_didu @aktivis98 @bemui @KejaksaanRI https://t.co/EplK0URHFW,1905863238044250530,,,in,,0,0,0,https://x.com/undefined/status/1905863238044250530,959695381,
1905859725549256834,Sat Mar 29 05:49:02 +0000 2025,0,Hari ini Sabtu (29/3/2025) harga BBM nonsubsidi mengalami penurunan sesuai dengan Keputusan Menteri ESDM. PT Pertamina Patra Niaga menurunkan harga untuk mendukung kelancaran arus mudik Idulfitri. Simak selengkapnya: https://t.co/2Cyur5jTyQ https://t.co/Usl6s3rwWr,1905859725549256834,https://pbs.twimg.com/media/GnL5TlKaMAAyPYh.jpg,,in,,0,0,1,https://x.com/undefined/status/1905859725549256834,1582972008479920129,
1905858884390011084,Sat Mar 29 05:45:41 +0000 2025,0,Apresiasi Pertamina Jelang Lebaran : Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/GnWb0UvAv5 lewat @rakyatpembaruan.com,1905858884390011084,,,in,,0,0,0,https://x.com/undefined/status/1905858884390011084,1477214621819752449,
1905857451976478801,Sat Mar 29 05:40:00 +0000 2025,6,Resmi! Pertamina Turunkan Harga BBM Termasuk Pertamax per 29 Maret Berikut Rinciannya https://t.co/7bC36DdTEu,1905857451976478801,,,in,,0,0,1,https://x.com/undefined/status/1905857451976478801,71436318,
1905856098805965206,Sat Mar 29 05:34:37 +0000 2025,1,PT Pertamina menurunkan harga BBM nonsubsidi untuk mendukung kelancaran arus mudik lebaran 2025. Plt Direktur Utama Pertamina Patra Niaga Mars Ega Legowo Putra menyebut kebijakan ini sebagai kado lebaran . #bisnisupdate #update #bisnis #oneliner https://t.co/5Awmv89iqx https://t.co/Vu3mpepf6s,1905856098805965206,https://pbs.twimg.com/media/GnL14lQWQAA68Ow.jpg,,in,,0,5,0,https://x.com/undefined/status/1905856098805965206,759692754985242625,
1905855963904569584,Sat Mar 29 05:34:05 +0000 2025,0,Yg isi bbm antri petugas hanya 1 org. Apakah tdk bs ditambah petugas pengisian bbm nya @pertamina https://t.co/3WA8scmwJt,1905855963904569584,https://pbs.twimg.com/ext_tw_video_thumb/1905855922536419328/pu/img/KdS1Zaqv4oGF42Ur.jpg,,in,,0,1,0,https://x.com/undefined/status/1905855963904569584,722370208631947264,
1905847678400913752,Sat Mar 29 05:01:10 +0000 2025,0,Beri Hadiah Lebaran Pertamina Turunkan Harga BBM https://t.co/U2CWwWLAwd https://t.co/TBEryphhZO,1905847678400913752,https://pbs.twimg.com/media/GnLuXQXWsAA3ANo.jpg,,in,,0,0,0,https://x.com/undefined/status/1905847678400913752,118371948,
1905847140036853916,Sat Mar 29 04:59:01 +0000 2025,0, Pertamina mengumumkan penurunan harga bahan bakar minyak (BBM) non-subsidi di sejumlah provinsi di Indonesia yang berlaku mulai Sabtu 29 Maret 2025. Penyesuaian harga ini hadir beberapa hari menjelang Lebaran 2025 https://t.co/ETEt9r5gX1. https://t.co/ydl5dQJ1Jd,1905847140036853916,https://pbs.twimg.com/media/GnLt35CbYAAEG9V.jpg,,in,,0,0,0,https://x.com/undefined/status/1905847140036853916,70600007,
1905846993554931956,Sat Mar 29 04:58:26 +0000 2025,0,Pertamina Bikin Heboh! Harga BBM Non-Subsidi Turun Pertamax Kini Cuma Rp 12.500 Per Liter https://t.co/Hmzdv5P1pb,1905846993554931956,,,in,,0,0,0,https://x.com/undefined/status/1905846993554931956,210424728,
1905846468616847705,Sat Mar 29 04:56:21 +0000 2025,0,Pertamina Turunkan Harga BBM Non-Subsidi Pertamax Jadi Rp 12.500 Per Liter #Oktan dan liternya bener g. https://t.co/mb8r4MFHhH,1905846468616847705,,,in,,0,0,0,https://x.com/undefined/status/1905846468616847705,1813506920973762560,
1905846149010899453,Sat Mar 29 04:55:05 +0000 2025,8,Kado Lebaran dari Pemerintah dan Pertamina Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/fs3hkdg8ZE,1905846149010899453,,,in,,1,1,1,https://x.com/undefined/status/1905846149010899453,47596019,
1905839398408814941,Sat Mar 29 04:28:16 +0000 2025,0,Kado Lebaran dari Pertamina: Harga BBM Non-Subsidi Turun Mulai Hari Ini 29 Maret 2025 https://t.co/b0K7fyIFVP,1905839398408814941,,,in,,0,5,0,https://x.com/undefined/status/1905839398408814941,3319260420,
1905833339333791911,Sat Mar 29 04:04:11 +0000 2025,0,Kado Idulfitri Pertamina Turunkan Harga BBM Jenis Ini https://t.co/bWRac3NgdK,1905833339333791911,,,in,,0,0,0,https://x.com/undefined/status/1905833339333791911,79130206,
1905220580972147181,Sat Mar 29 04:02:43 +0000 2025,0,@kemgelapan GobloG banged yaa Bener bener tolol.. Lebih punya otak kalau mereka itu demo minta turun harga BBM. Karna Pertamina di korupsi. Pikiran mereka jadi gelap coz diajar sama dosen dosen tua bangka ga tau diri. Masiswae goblok,1905832971741057436,,kemgelapan,in,,0,0,0,https://x.com/undefined/status/1905832971741057436,1816162817827028992,
1905832422178001086,Sat Mar 29 04:00:32 +0000 2025,0,Resmi! Pertamina Turunkan Harga BBM Termasuk Pertamax per 29 Maret Berikut Rinciannya https://t.co/Wz8cycvfPx,1905832422178001086,,,in,,0,0,0,https://x.com/undefined/status/1905832422178001086,262026799,
1905826404501262845,Sat Mar 29 03:36:38 +0000 2025,1,Pertamina Umumkan Penurunan Harga BBM Menjelang Mudik Lebaran 2025 Cek Rinciannya di Daerahmu https://t.co/07oJ7IeM7W,1905826404501262845,,,in,,0,0,0,https://x.com/undefined/status/1905826404501262845,1810714445796298752,
1905824709880447342,Sat Mar 29 03:29:54 +0000 2025,0,Apresiasi Menjelang Lebaran dari Pertamina: Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/25d1cZ9VSi,1905824709880447342,,,in,,0,0,0,https://x.com/undefined/status/1905824709880447342,1584203828185817088,
1905824196611223572,Sat Mar 29 03:27:51 +0000 2025,0,Daftar Harga BBM Pertamina 29 Maret 2025 di SPBU Seluruh Indonesia https://t.co/yBsJSUNzw1,1905824196611223572,,,in,,0,0,0,https://x.com/undefined/status/1905824196611223572,132078023,
1905823256743174205,Sat Mar 29 03:24:07 +0000 2025,0,5 Jenis BBM Pertamina Turun Harga Mulai 29 Maret Ini Daftar Harga di Seluruh Indonesia https://t.co/j4lhv2h6ZL https://t.co/ky3UFjx9Dv,1905823256743174205,https://pbs.twimg.com/media/GnLYIyIaAAAjtzD.jpg,,in,,0,0,0,https://x.com/undefined/status/1905823256743174205,1639273529844674571,
1905823033354596459,Sat Mar 29 03:23:14 +0000 2025,0,Resmi! Pertamina Turunkan Harga BBM Termasuk Pertamax per 29 Maret Berikut Rinciannya https://t.co/yHPs3WXmrz https://t.co/1eNQlud5pM,1905823033354596459,https://pbs.twimg.com/media/GnLX8vDbAAEg7av.jpg,,in,,0,0,0,https://x.com/undefined/status/1905823033354596459,1869735960868798464,
1905822810435719527,Sat Mar 29 03:22:21 +0000 2025,0,Hadiah Spesial Pertamina Di Hari Raya Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/TKc6TJlRld #MudikLebaran2025,1905822810435719527,,,in,,0,0,0,https://x.com/undefined/status/1905822810435719527,1521679786598604801,
1905821842876813427,Sat Mar 29 03:18:30 +0000 2025,0,Jelang Lebaran Pertamina Turunkan Harga BBM Non Subsidi Mulai 29 Maret 2025 https://t.co/7dPmpX7b53 via @garudatvnews @pertamina #bbm https://t.co/OE8Hfb6qKL,1905821842876813427,https://pbs.twimg.com/media/GnLWwUKagAAIc5S.jpg,,in,,0,0,0,https://x.com/undefined/status/1905821842876813427,1603340480544378881,
1905818685073178716,Sat Mar 29 03:05:57 +0000 2025,0,Masalah bbm. Di dekat rmh di kota banjarmasin depan dispensernya di taroh botol jamu/botol mcdonald berisi bbm. Kupikir buat apa ya. Kan spbu cuman pertamina ya. Memang jakarta ada bp shell vivo kompetitornya,1905818685073178716,,,in,,0,0,0,https://x.com/undefined/status/1905818685073178716,79436267,
1905818536595030135,Sat Mar 29 03:05:22 +0000 2025,0,Hukum mati pelaku korupsi BBM Pertamina #rusdiantosamawa #katarusdi #fyp #viral #reelsvideo #populer #videoreels #reels #sorotan #maritim #nelayan #lobster #ikan #garam #ekspor #budidaya #indonesia #beritarusdi #politik #Trending https://t.co/lD0l3mInwo,1905818536595030135,https://pbs.twimg.com/ext_tw_video_thumb/1905818496631767040/pu/img/l4dqSqW2alsKApC3.jpg,,in,,0,0,0,https://x.com/undefined/status/1905818536595030135,923750084369571841,
1905817780051378283,Sat Mar 29 03:02:21 +0000 2025,55,Pertamina Turunkan Harga BBM Non-Subsidi Pertamax Jadi Rp 12.500 Per Liter Baca di https://t.co/Is5EuLGSM7 https://t.co/N9amOfj1Kd,1905817780051378283,https://pbs.twimg.com/media/GnLTFMua8AAIo1U.jpg,,in,,6,60,17,https://x.com/undefined/status/1905817780051378283,23343960,
1905816767513157833,Sat Mar 29 02:58:20 +0000 2025,0,Lebaran 2025: Pertamina Turunkan Harga BBM Nonsubsidi sebagai Kado Spesial dan Dukung Arus Mudik https://t.co/nu6ie7KFJF,1905816767513157833,,,in,,0,0,0,https://x.com/undefined/status/1905816767513157833,1406534413240786947,
1905813913268064739,Sat Mar 29 02:46:59 +0000 2025,0,Harga BBM Pertamina Turun Jelang Lebaran Bagaimana Shell-BP? https://t.co/yTEiDwQUqN,1905813913268064739,,,in,,0,0,1,https://x.com/undefined/status/1905813913268064739,1582972008479920129,
1905813860155543896,Sat Mar 29 02:46:47 +0000 2025,0,BBM Pertamina Pertamax Cs Turun Harga Mulai Hari Ini #mcinewsid #pertamina #pertamax https://t.co/x1a8H4LPEi,1905813860155543896,,,in,,0,0,0,https://x.com/undefined/status/1905813860155543896,1898989765539819521,
1905811959427293510,Sat Mar 29 02:39:14 +0000 2025,0,Harga BBM Pertamina di SPBU Pertamax dan Dex Series Turun Harga per 29 Maret 2025 https://t.co/i3JN7DLWZj via @tribunnews,1905811959427293510,,,in,,0,0,0,https://x.com/undefined/status/1905811959427293510,226039658,
1905805348709052528,Sat Mar 29 02:12:57 +0000 2025,0,Pertamina Turunkan Harga BBM Mulai 29 Maret 2025 Ini Rinciannya https://t.co/xxb4A9t4rb https://t.co/EKvlL8vcfy,1905805348709052528,https://pbs.twimg.com/media/GnLH26-bQAA4WF0.jpg,,in,,0,0,0,https://x.com/undefined/status/1905805348709052528,1639273529844674571,
1905804461735649583,Sat Mar 29 02:09:26 +0000 2025,55,Resmi! Pertamina Turunkan Harga BBM Termasuk Pertamax per 29 Maret Berikut Rinciannya https://t.co/7bC36Deru2,1905804461735649583,,,in,,0,14,6,https://x.com/undefined/status/1905804461735649583,71436318,
1905802060760764431,Sat Mar 29 01:59:54 +0000 2025,0,Kado Lebaran Pertamina Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/Tnl1KUx4tW,1905802060760764431,,,in,,0,0,0,https://x.com/undefined/status/1905802060760764431,38626363,
1905596427386192178,Sat Mar 29 01:22:44 +0000 2025,0,@bumbelbi1999 @Bambangmulyonoo Polisi menguras bahan bakar kendaraan pembeli Pertamax kemungkinan untuk investigasi Ops Pratamax terkait oplosan BBM ilegal. Bukti menunjukkan pejabat tinggi Pertamina bukan konsumen yang mengoplos Pertalite jadi Pertamax untuk keuntungan. Tindakan ini kontroversial karena,1905792709542940763,,bumbelbi1999,in,,0,4,0,https://x.com/undefined/status/1905792709542940763,1720665183188922368,
1905792676940931569,Sat Mar 29 01:22:36 +0000 2025,0,Harga BBM Pertamina Turun Mulai Sabtu 29 Maret 2025 https://t.co/2Cyur5kroo,1905792676940931569,,,in,,0,0,1,https://x.com/undefined/status/1905792676940931569,1582972008479920129,
1905791262944587940,Sat Mar 29 01:16:59 +0000 2025,5,BBM non-subsidi Pertamina mengalami penurunan harga yaitu Pertamax Pertamax Turbo Dexlite Pertamina Dex dan Pertamax Green 95. | #Pertamax #BBM #Pertamina https://t.co/Is5EuLHqBF,1905791262944587940,,,in,,0,1,1,https://x.com/undefined/status/1905791262944587940,23343960,
1905789898583589061,Sat Mar 29 01:11:34 +0000 2025,0,Pertamina Turunkan Harga BBM Nonsubsidi Mulai 29 Maret 2025 Kado Lebaran untuk Pemudik https://t.co/kNWPcQUigK,1905789898583589061,,,in,,0,0,0,https://x.com/undefined/status/1905789898583589061,1672547571875872768,
1905787006854341027,Sat Mar 29 01:00:04 +0000 2025,0,Harga BBM Non-Subsidi Pertamina Turun Pertamax Jadi Rp 12.500 Mulai Hari Ini (29/3) https://t.co/QD6VzTHbXq #HargaBBM,1905787006854341027,,,in,,0,0,0,https://x.com/undefined/status/1905787006854341027,43799886,
1905764756348420232,Fri Mar 28 23:31:39 +0000 2025,0,PT Pertamina Patra Niaga menurunkan harga BBM nonsubsidi jenis Pertamax Series dan Dex Series mulai 29 Maret 2025 sebagai kado Hari Raya Idul Fitri 1446 Hijriah sekaligus mendukung kelancaran arus mudik.https://t.co/vIg6PjFV1d,1905764756348420232,,,in,,0,0,0,https://x.com/undefined/status/1905764756348420232,423220305,
1905763264929431802,Fri Mar 28 23:25:44 +0000 2025,1,Web pertamina Bisa dijelasin nda ini ? Nggak terima pernyataan template bbm yg beredar sudah sesuai Di sini lagi rame tentang ini. Shell cepatlah masuk ke bpp https://t.co/iqE6b1zS6I,1905763264929431802,https://pbs.twimg.com/media/GnKhlgkakAAiPsM.jpg,,in,,0,1,0,https://x.com/undefined/status/1905763264929431802,1878777961891139584,
1905761289286349106,Fri Mar 28 23:17:53 +0000 2025,0,Pertamina Turunkan Harga Pertamax Series per Hari Ini Cek Daftarnya PT Pertamina Patra Niaga Subholding Commercial &amp; Trading PT Pertamina (Persero) menurunkan harga BBM nonsubsidi jenis Pertamax Series dan Dex Series mulai hari ini. https://t.co/JRYJDKRu2Y https://t.co/cRTNZPajCo,1905761289286349106,https://pbs.twimg.com/media/GnKfypNbsAAUDvu.jpg,,in,,0,0,0,https://x.com/undefined/status/1905761289286349106,155169715,
1905760997992013835,Fri Mar 28 23:16:43 +0000 2025,0,Kado Buat Pemudik! Harga BBM Pertamina Resmi Turun Berlaku 29 Maret https://t.co/cjaGfr3ZFr,1905760997992013835,,,in,,0,0,0,https://x.com/undefined/status/1905760997992013835,847372542830444544,
